,bank_no,rack_no,serial_dt,current,voltage,avg_temp,dtime
2453,1,8,1639203300,15.8,1095,639.5842868,2021-12-11 6:15
2454,1,9,1639203300,15.7,1095,639.8342695,2021-12-11 6:15
2455,1,10,1639203300,15.7,1095,640.0842521,2021-12-11 6:15
2456,1,11,1639203300,15.7,1095,640.3342348,2021-12-11 6:15
2457,1,12,1639203300,15.7,1095,640.5842175,2021-12-11 6:15
2458,1,13,1639203300,15.8,1094,640.8342001,2021-12-11 6:15
2459,1,14,1639203300,15.6,1095,641.0841828,2021-12-11 6:15
2460,1,15,1639203300,15.9,1095,641.3341655,2021-12-11 6:15
2461,1,16,1639203300,15.8,1095,641.5841481,2021-12-11 6:15
2462,1,17,1639203300,15.9,1095,641.8341308,2021-12-11 6:15
2463,1,18,1639203300,15.9,1095,642.0841134,2021-12-11 6:15
2464,1,19,1639203300,15.9,1095,642.3340961,2021-12-11 6:15
2465,1,20,1639203300,15.9,1095,642.5840788,2021-12-11 6:15
2466,1,21,1639203300,15.8,1095,642.8340614,2021-12-11 6:15
2467,1,22,1639203300,15.7,1095,643.0840441,2021-12-11 6:15
2468,1,23,1639203300,15.6,1095,643.3340268,2021-12-11 6:15
2469,1,24,1639203300,15.6,1095,643.5840094,2021-12-11 6:15
2470,1,25,1639203300,15.8,1095,643.8339921,2021-12-11 6:15
2471,1,26,1639203300,15.7,1095,644.0839748,2021-12-11 6:15
2472,1,27,1639203300,15.7,1095,644.3339574,2021-12-11 6:15
2473,1,28,1639203300,15.8,1094,644.5839401,2021-12-11 6:15
2474,1,1,1639203600,15.8,1097,644.8339228,2021-12-11 6:20
2475,1,2,1639203600,15.6,1097,645.0839054,2021-12-11 6:20
2476,1,3,1639203600,15.7,1097,645.3338881,2021-12-11 6:20
2477,1,4,1639203600,15.2,1098,645.5838707,2021-12-11 6:20
2478,1,5,1639203600,15.7,1097,645.8338534,2021-12-11 6:20
2479,1,6,1639203600,15.7,1097,646.0838361,2021-12-11 6:20
2480,1,7,1639203600,15.7,1097,646.3338187,2021-12-11 6:20
2481,1,8,1639203600,15.8,1097,646.5838014,2021-12-11 6:20
2482,1,9,1639203600,15.7,1097,646.8337841,2021-12-11 6:20
2483,1,10,1639203600,15.7,1097,647.0837667,2021-12-11 6:20
2484,1,11,1639203600,15.7,1097,647.3337494,2021-12-11 6:20
2485,1,12,1639203600,15.7,1097,647.5837321,2021-12-11 6:20
2486,1,13,1639203600,15.8,1096,647.8337147,2021-12-11 6:20
2487,1,14,1639203600,15.6,1097,648.0836974,2021-12-11 6:20
2488,1,15,1639203600,15.9,1097,648.33368,2021-12-11 6:20
2489,1,16,1639203600,15.8,1097,648.5836627,2021-12-11 6:20
2490,1,17,1639203600,15.9,1098,648.8336454,2021-12-11 6:20
2491,1,18,1639203600,15.9,1097,649.083628,2021-12-11 6:20
2492,1,19,1639203600,15.8,1097,649.3336107,2021-12-11 6:20
2493,1,20,1639203600,15.8,1097,649.5835934,2021-12-11 6:20
2494,1,21,1639203600,15.8,1097,649.833576,2021-12-11 6:20
2495,1,22,1639203600,15.7,1097,650.0835587,2021-12-11 6:20
2496,1,23,1639203600,15.7,1097,650.3335414,2021-12-11 6:20
2497,1,24,1639203600,15.6,1097,650.583524,2021-12-11 6:20
2498,1,25,1639203600,15.8,1097,650.8335067,2021-12-11 6:20
2499,1,26,1639203600,15.7,1096,651.0834894,2021-12-11 6:20
2500,1,27,1639203600,15.7,1097,651.333472,2021-12-11 6:20
2501,1,28,1639203600,15.8,1096,651.5834547,2021-12-11 6:20
2502,1,1,1639203900,15.7,1099,651.8334373,2021-12-11 6:25
2503,1,2,1639203900,15.6,1099,652.08342,2021-12-11 6:25
2504,1,3,1639203900,15.6,1099,652.3334027,2021-12-11 6:25
2505,1,4,1639203900,15.2,1100,652.5833853,2021-12-11 6:25
2506,1,5,1639203900,15.7,1099,652.833368,2021-12-11 6:25
2507,1,6,1639203900,15.7,1099,653.0833507,2021-12-11 6:25
2508,1,7,1639203900,15.7,1099,653.3333333,2021-12-11 6:25
2509,1,8,1639203900,15.7,1099,653.583316,2021-12-11 6:25
2510,1,9,1639203900,15.6,1099,653.8332987,2021-12-11 6:25
2511,1,10,1639203900,15.7,1099,654.0832813,2021-12-11 6:25
2512,1,11,1639203900,15.6,1099,654.333264,2021-12-11 6:25
2513,1,12,1639203900,15.6,1099,654.5832467,2021-12-11 6:25
2514,1,13,1639203900,15.7,1098,654.8332293,2021-12-11 6:25
2515,1,14,1639203900,15.6,1099,655.083212,2021-12-11 6:25
2516,1,15,1639203900,15.8,1099,655.3331946,2021-12-11 6:25
2517,1,16,1639203900,15.7,1099,655.5831773,2021-12-11 6:25
2518,1,17,1639203900,15.8,1099,655.83316,2021-12-11 6:25
2519,1,18,1639203900,15.8,1099,656.0831426,2021-12-11 6:25
2520,1,19,1639203900,15.8,1099,656.3331253,2021-12-11 6:25
2521,1,20,1639203900,15.8,1099,656.583108,2021-12-11 6:25
2522,1,21,1639203900,15.8,1099,656.8330906,2021-12-11 6:25
2523,1,22,1639203900,15.7,1099,657.0830733,2021-12-11 6:25
2524,1,23,1639203900,15.7,1099,657.333056,2021-12-11 6:25
2525,1,24,1639203900,15.6,1099,657.5830386,2021-12-11 6:25
2526,1,25,1639203900,15.7,1099,657.8330213,2021-12-11 6:25
2527,1,26,1639203900,15.7,1098,658.083004,2021-12-11 6:25
2528,1,27,1639203900,15.7,1099,658.3329866,2021-12-11 6:25
2529,1,28,1639203900,15.8,1098,658.5829693,2021-12-11 6:25
2530,1,1,1639204200,15.7,1100,658.8329519,2021-12-11 6:30
2531,1,2,1639204200,15.6,1101,659.0829346,2021-12-11 6:30
2532,1,3,1639204200,15.6,1101,659.3329173,2021-12-11 6:30
2533,1,4,1639204200,15.2,1102,659.5828999,2021-12-11 6:30
2534,1,5,1639204200,15.7,1101,659.8328826,2021-12-11 6:30
2535,1,6,1639204200,15.7,1101,660.0828653,2021-12-11 6:30
2536,1,7,1639204200,15.7,1101,660.3328479,2021-12-11 6:30
2537,1,8,1639204200,15.7,1101,660.5828306,2021-12-11 6:30
2538,1,9,1639204200,15.6,1101,660.8328133,2021-12-11 6:30
2539,1,10,1639204200,15.6,1101,661.0827959,2021-12-11 6:30
2540,1,11,1639204200,15.6,1101,661.3327786,2021-12-11 6:30
2541,1,12,1639204200,15.6,1101,661.5827613,2021-12-11 6:30
2542,1,13,1639204200,15.7,1100,661.8327439,2021-12-11 6:30
2543,1,14,1639204200,15.5,1101,662.0827266,2021-12-11 6:30
2544,1,15,1639204200,15.8,1100,662.3327092,2021-12-11 6:30
2545,1,16,1639204200,15.7,1101,662.5826919,2021-12-11 6:30
2546,1,17,1639204200,15.8,1102,662.8326746,2021-12-11 6:30
2547,1,18,1639204200,15.8,1100,663.0826572,2021-12-11 6:30
2548,1,19,1639204200,15.7,1101,663.3326399,2021-12-11 6:30
2549,1,20,1639204200,15.7,1101,663.5826226,2021-12-11 6:30
2550,1,21,1639204200,15.7,1101,663.8326052,2021-12-11 6:30
2551,1,22,1639204200,15.6,1101,664.0825879,2021-12-11 6:30
2552,1,23,1639204200,15.7,1101,664.3325706,2021-12-11 6:30
2553,1,24,1639204200,15.6,1101,664.5825532,2021-12-11 6:30
2554,1,25,1639204200,15.7,1101,664.8325359,2021-12-11 6:30
2555,1,26,1639204200,15.7,1100,665.0825185,2021-12-11 6:30
2556,1,27,1639204200,15.6,1101,665.3325012,2021-12-11 6:30
2557,1,28,1639204200,15.8,1100,665.5824839,2021-12-11 6:30
2558,1,1,1639204500,15.7,1103,665.8324665,2021-12-11 6:35
2559,1,2,1639204500,15.6,1103,666.0824492,2021-12-11 6:35
2560,1,3,1639204500,15.6,1103,666.3324319,2021-12-11 6:35
2561,1,4,1639204500,15.2,1104,666.5824145,2021-12-11 6:35
2562,1,5,1639204500,15.7,1103,666.8323972,2021-12-11 6:35
2563,1,6,1639204500,15.6,1103,667.0823799,2021-12-11 6:35
2564,1,7,1639204500,15.6,1103,667.3323625,2021-12-11 6:35
2565,1,8,1639204500,15.6,1103,667.5823452,2021-12-11 6:35
2566,1,9,1639204500,15.6,1103,667.8323279,2021-12-11 6:35
2567,1,10,1639204500,15.6,1103,668.0823105,2021-12-11 6:35
2568,1,11,1639204500,15.6,1103,668.3322932,2021-12-11 6:35
2569,1,12,1639204500,15.6,1103,668.5822758,2021-12-11 6:35
2570,1,13,1639204500,15.6,1102,668.8322585,2021-12-11 6:35
2571,1,14,1639204500,15.5,1103,669.0822412,2021-12-11 6:35
2572,1,15,1639204500,15.7,1103,669.3322238,2021-12-11 6:35
2573,1,16,1639204500,15.7,1103,669.5822065,2021-12-11 6:35
2574,1,17,1639204500,15.7,1104,669.8321892,2021-12-11 6:35
2575,1,18,1639204500,15.8,1103,670.0821718,2021-12-11 6:35
2576,1,19,1639204500,15.7,1103,670.3321545,2021-12-11 6:35
2577,1,20,1639204500,15.7,1103,670.5821372,2021-12-11 6:35
2578,1,21,1639204500,15.7,1103,670.8321198,2021-12-11 6:35
2579,1,22,1639204500,15.6,1103,671.0821025,2021-12-11 6:35
2580,1,23,1639204500,15.7,1103,671.3320852,2021-12-11 6:35
2581,1,24,1639204500,15.6,1103,671.5820678,2021-12-11 6:35
2582,1,25,1639204500,15.6,1103,671.8320505,2021-12-11 6:35
2583,1,26,1639204500,15.7,1102,672.0820331,2021-12-11 6:35
2584,1,27,1639204500,15.6,1103,672.3320158,2021-12-11 6:35
2585,1,28,1639204500,15.7,1103,672.5819985,2021-12-11 6:35
2586,1,1,1639204800,15.6,1105,672.8319811,2021-12-11 6:40
2587,1,2,1639204800,15.6,1105,673.0819638,2021-12-11 6:40
2588,1,3,1639204800,15.6,1106,673.3319465,2021-12-11 6:40
2589,1,4,1639204800,15.1,1106,673.5819291,2021-12-11 6:40
2590,1,5,1639204800,15.6,1105,673.8319118,2021-12-11 6:40
2591,1,6,1639204800,15.6,1105,674.0818945,2021-12-11 6:40
2592,1,7,1639204800,15.6,1105,674.3318771,2021-12-11 6:40
2593,1,8,1639204800,15.6,1105,674.5818598,2021-12-11 6:40
2594,1,9,1639204800,15.5,1105,674.8318425,2021-12-11 6:40
2595,1,10,1639204800,15.6,1105,675.0818251,2021-12-11 6:40
2596,1,11,1639204800,15.6,1105,675.3318078,2021-12-11 6:40
2597,1,12,1639204800,15.6,1105,675.5817904,2021-12-11 6:40
2598,1,13,1639204800,15.6,1105,675.8317731,2021-12-11 6:40
2599,1,14,1639204800,15.5,1105,676.0817558,2021-12-11 6:40
2600,1,15,1639204800,15.7,1105,676.3317384,2021-12-11 6:40
2601,1,16,1639204800,15.6,1105,676.5817211,2021-12-11 6:40
2602,1,17,1639204800,15.7,1106,676.8317038,2021-12-11 6:40
2603,1,18,1639204800,15.7,1104,677.0816864,2021-12-11 6:40
2604,1,19,1639204800,15.7,1105,677.3316691,2021-12-11 6:40
2605,1,20,1639204800,15.7,1106,677.5816518,2021-12-11 6:40
2606,1,21,1639204800,15.7,1105,677.8316344,2021-12-11 6:40
2607,1,22,1639204800,15.5,1105,678.0816171,2021-12-11 6:40
2608,1,23,1639204800,15.6,1105,678.3315998,2021-12-11 6:40
2609,1,24,1639204800,15.5,1105,678.5815824,2021-12-11 6:40
2610,1,25,1639204800,15.6,1106,678.8315651,2021-12-11 6:40
2611,1,26,1639204800,15.7,1105,679.0815477,2021-12-11 6:40
2612,1,27,1639204800,15.6,1105,679.3315304,2021-12-11 6:40
2613,1,28,1639204800,15.7,1105,679.5815131,2021-12-11 6:40
2614,1,1,1639205100,15.6,1107,679.8314957,2021-12-11 6:45
2615,1,2,1639205100,15.5,1107,680.0814784,2021-12-11 6:45
2616,1,3,1639205100,15.5,1108,680.3314611,2021-12-11 6:45
2617,1,4,1639205100,15.1,1108,680.5814437,2021-12-11 6:45
2618,1,5,1639205100,15.6,1107,680.8314264,2021-12-11 6:45
2619,1,6,1639205100,15.6,1107,681.0814091,2021-12-11 6:45
2620,1,7,1639205100,15.6,1107,681.3313917,2021-12-11 6:45
2621,1,8,1639205100,15.6,1107,681.5813744,2021-12-11 6:45
2622,1,9,1639205100,15.5,1107,681.831357,2021-12-11 6:45
2623,1,10,1639205100,15.6,1108,682.0813397,2021-12-11 6:45
2624,1,11,1639205100,15.5,1107,682.3313224,2021-12-11 6:45
2625,1,12,1639205100,15.5,1108,682.581305,2021-12-11 6:45
2626,1,13,1639205100,15.6,1107,682.8312877,2021-12-11 6:45
2627,1,14,1639205100,15.5,1107,683.0812704,2021-12-11 6:45
2628,1,15,1639205100,15.7,1107,683.331253,2021-12-11 6:45
2629,1,16,1639205100,15.6,1108,683.5812357,2021-12-11 6:45
2630,1,17,1639205100,15.7,1108,683.8312184,2021-12-11 6:45
2631,1,18,1639205100,15.7,1107,684.081201,2021-12-11 6:45
2632,1,19,1639205100,15.6,1107,684.3311837,2021-12-11 6:45
2633,1,20,1639205100,15.7,1108,684.5811664,2021-12-11 6:45
2634,1,21,1639205100,15.6,1107,684.831149,2021-12-11 6:45
2635,1,22,1639205100,15.5,1107,685.0811317,2021-12-11 6:45
2636,1,23,1639205100,15.6,1107,685.3311143,2021-12-11 6:45
2637,1,24,1639205100,15.5,1107,685.581097,2021-12-11 6:45
2638,1,25,1639205100,15.6,1108,685.8310797,2021-12-11 6:45
2639,1,26,1639205100,15.6,1107,686.0810623,2021-12-11 6:45
2640,1,27,1639205100,15.6,1107,686.331045,2021-12-11 6:45
2641,1,28,1639205100,15.7,1107,686.5810277,2021-12-11 6:45
2642,1,1,1639205400,15.6,1109,686.8310103,2021-12-11 6:50
2643,1,2,1639205400,15.5,1109,687.080993,2021-12-11 6:50
2644,1,3,1639205400,15.5,1110,687.3309757,2021-12-11 6:50
2645,1,4,1639205400,15.1,1111,687.5809583,2021-12-11 6:50
2646,1,5,1639205400,15.6,1109,687.830941,2021-12-11 6:50
2647,1,6,1639205400,15.5,1110,688.0809237,2021-12-11 6:50
2648,1,7,1639205400,15.5,1109,688.3309063,2021-12-11 6:50
2649,1,8,1639205400,15.6,1109,688.580889,2021-12-11 6:50
2650,1,9,1639205400,15.5,1109,688.8308716,2021-12-11 6:50
2651,1,10,1639205400,15.5,1110,689.0808543,2021-12-11 6:50
2652,1,11,1639205400,15.5,1109,689.330837,2021-12-11 6:50
2653,1,12,1639205400,15.5,1110,689.5808196,2021-12-11 6:50
2654,1,13,1639205400,15.6,1109,689.8308023,2021-12-11 6:50
2655,1,14,1639205400,15.4,1109,690.080785,2021-12-11 6:50
2656,1,15,1639205400,15.6,1109,690.3307676,2021-12-11 6:50
2657,1,16,1639205400,15.6,1110,690.5807503,2021-12-11 6:50
2658,1,17,1639205400,15.7,1110,690.830733,2021-12-11 6:50
2659,1,18,1639205400,15.6,1109,691.0807156,2021-12-11 6:50
2660,1,19,1639205400,15.6,1109,691.3306983,2021-12-11 6:50
2661,1,20,1639205400,15.6,1110,691.580681,2021-12-11 6:50
2662,1,21,1639205400,15.6,1110,691.8306636,2021-12-11 6:50
2663,1,22,1639205400,15.5,1109,692.0806463,2021-12-11 6:50
2664,1,23,1639205400,15.5,1110,692.3306289,2021-12-11 6:50
2665,1,24,1639205400,15.5,1109,692.5806116,2021-12-11 6:50
2666,1,25,1639205400,15.6,1110,692.8305943,2021-12-11 6:50
2667,1,26,1639205400,15.6,1109,693.0805769,2021-12-11 6:50
2668,1,27,1639205400,15.6,1110,693.3305596,2021-12-11 6:50
2669,1,28,1639205400,15.6,1109,693.5805423,2021-12-11 6:50
2670,1,1,1639205700,0,1109,693.8305249,2021-12-11 6:55
2671,1,2,1639205700,0,1109,694.0805076,2021-12-11 6:55
2672,1,3,1639205700,0,1110,694.3304903,2021-12-11 6:55
2673,1,4,1639205700,0,1111,694.5804729,2021-12-11 6:55
2674,1,5,1639205700,0,1109,694.8304556,2021-12-11 6:55
2675,1,6,1639205700,0,1110,695.0804382,2021-12-11 6:55
2676,1,7,1639205700,0,1109,695.3304209,2021-12-11 6:55
2677,1,8,1639205700,0,1109,695.5804036,2021-12-11 6:55
2678,1,9,1639205700,0,1109,695.8303862,2021-12-11 6:55
2679,1,10,1639205700,0,1110,696.0803689,2021-12-11 6:55
2680,1,11,1639205700,0,1109,696.3303516,2021-12-11 6:55
2681,1,12,1639205700,0,1110,696.5803342,2021-12-11 6:55
2682,1,13,1639205700,0,1109,696.8303169,2021-12-11 6:55
2683,1,14,1639205700,0,1109,697.0802996,2021-12-11 6:55
2684,1,15,1639205700,0,1109,697.3302822,2021-12-11 6:55
2685,1,16,1639205700,0,1110,697.5802649,2021-12-11 6:55
2686,1,17,1639205700,0,1110,697.8302476,2021-12-11 6:55
2687,1,18,1639205700,0,1109,698.0802302,2021-12-11 6:55
2688,1,19,1639205700,0,1109,698.3302129,2021-12-11 6:55
2689,1,20,1639205700,0,1110,698.5801955,2021-12-11 6:55
2690,1,21,1639205700,0,1109,698.8301782,2021-12-11 6:55
2691,1,22,1639205700,0,1109,699.0801609,2021-12-11 6:55
2692,1,23,1639205700,-1,1110,699.3301435,2021-12-11 6:55
2693,1,24,1639205700,0,1109,699.5801262,2021-12-11 6:55
2694,1,25,1639205700,0,1110,699.8301089,2021-12-11 6:55
2695,1,26,1639205700,0,1109,700.0800915,2021-12-11 6:55
2696,1,27,1639205700,0,1109,700.3300742,2021-12-11 6:55
2697,1,28,1639205700,0,1109,700.5800569,2021-12-11 6:55
2698,1,1,1639206000,0,1108,700.8300395,2021-12-11 7:00
2699,1,2,1639206000,0,1108,701.0800222,2021-12-11 7:00
2700,1,3,1639206000,0,1108,701.3300049,2021-12-11 7:00
2701,1,4,1639206000,0,1109,701.5799875,2021-12-11 7:00
2702,1,5,1639206000,0,1108,701.8299702,2021-12-11 7:00
2703,1,6,1639206000,0,1108,702.0799528,2021-12-11 7:00
2704,1,7,1639206000,0,1108,702.3299355,2021-12-11 7:00
2705,1,8,1639206000,0,1108,702.5799182,2021-12-11 7:00
2706,1,9,1639206000,0,1108,702.8299008,2021-12-11 7:00
2707,1,10,1639206000,0,1108,703.0798835,2021-12-11 7:00
2708,1,11,1639206000,0,1108,703.3298662,2021-12-11 7:00
2709,1,12,1639206000,0,1108,703.5798488,2021-12-11 7:00
2710,1,13,1639206000,0,1108,703.8298315,2021-12-11 7:00
2711,1,14,1639206000,0,1108,704.0798142,2021-12-11 7:00
2712,1,15,1639206000,0,1108,704.3297968,2021-12-11 7:00
2713,1,16,1639206000,0,1109,704.5797795,2021-12-11 7:00
2714,1,17,1639206000,0,1109,704.8297622,2021-12-11 7:00
2715,1,18,1639206000,0,1108,705.0797448,2021-12-11 7:00
2716,1,19,1639206000,0,1108,705.3297275,2021-12-11 7:00
2717,1,20,1639206000,0,1108,705.5797101,2021-12-11 7:00
2718,1,21,1639206000,0,1108,705.8296928,2021-12-11 7:00
2719,1,22,1639206000,0,1108,706.0796755,2021-12-11 7:00
2720,1,23,1639206000,-0.8,1108,706.3296581,2021-12-11 7:00
2721,1,24,1639206000,0,1108,706.5796408,2021-12-11 7:00
2722,1,25,1639206000,0,1108,706.8296235,2021-12-11 7:00
2723,1,26,1639206000,0,1107,707.0796061,2021-12-11 7:00
2724,1,27,1639206000,0,1108,707.3295888,2021-12-11 7:00
2725,1,28,1639206000,0,1107,707.5795715,2021-12-11 7:00
2726,1,1,1639206300,0,1107,707.8295541,2021-12-11 7:05
2727,1,2,1639206300,0,1107,708.0795368,2021-12-11 7:05
2728,1,3,1639206300,0,1108,708.3295195,2021-12-11 7:05
2729,1,4,1639206300,0,1109,708.5795021,2021-12-11 7:05
2730,1,5,1639206300,0,1107,708.8294848,2021-12-11 7:05
2731,1,6,1639206300,0,1108,709.0794674,2021-12-11 7:05
2732,1,7,1639206300,0,1108,709.3294501,2021-12-11 7:05
2733,1,8,1639206300,0,1108,709.5794328,2021-12-11 7:05
2734,1,9,1639206300,0,1108,709.8294154,2021-12-11 7:05
2735,1,10,1639206300,0,1108,710.0793981,2021-12-11 7:05
2736,1,11,1639206300,0,1107,710.3293808,2021-12-11 7:05
2737,1,12,1639206300,0,1108,710.5793634,2021-12-11 7:05
2738,1,13,1639206300,0,1107,710.8293461,2021-12-11 7:05
2739,1,14,1639206300,0,1108,711.0793288,2021-12-11 7:05
2740,1,15,1639206300,0,1108,711.3293114,2021-12-11 7:05
2741,1,16,1639206300,0,1108,711.5792941,2021-12-11 7:05
2742,1,17,1639206300,0,1108,711.8292767,2021-12-11 7:05
2743,1,18,1639206300,0,1107,712.0792594,2021-12-11 7:05
2744,1,19,1639206300,0,1107,712.3292421,2021-12-11 7:05
2745,1,20,1639206300,0,1108,712.5792247,2021-12-11 7:05
2746,1,21,1639206300,0,1108,712.8292074,2021-12-11 7:05
2747,1,22,1639206300,0,1108,713.0791901,2021-12-11 7:05
2748,1,23,1639206300,0,1108,713.3291727,2021-12-11 7:05
2749,1,24,1639206300,0,1107,713.5791554,2021-12-11 7:05
2750,1,25,1639206300,0,1108,713.8291381,2021-12-11 7:05
2751,1,26,1639206300,0,1107,714.0791207,2021-12-11 7:05
2752,1,27,1639206300,0,1108,714.3291034,2021-12-11 7:05
2753,1,28,1639206300,0,1107,714.5790861,2021-12-11 7:05
2754,1,1,1639206600,0,1107,714.8290687,2021-12-11 7:10
2755,1,2,1639206600,0,1107,715.0790514,2021-12-11 7:10
2756,1,3,1639206600,0,1108,715.329034,2021-12-11 7:10
2757,1,4,1639206600,0,1109,715.5790167,2021-12-11 7:10
2758,1,5,1639206600,0,1107,715.8289994,2021-12-11 7:10
2759,1,6,1639206600,0,1108,716.078982,2021-12-11 7:10
2760,1,7,1639206600,0,1107,716.3289647,2021-12-11 7:10
2761,1,8,1639206600,0,1107,716.5789474,2021-12-11 7:10
2762,1,9,1639206600,0,1108,716.82893,2021-12-11 7:10
2763,1,10,1639206600,0,1108,717.0789127,2021-12-11 7:10
2764,1,11,1639206600,0,1107,717.3288954,2021-12-11 7:10
2765,1,12,1639206600,0,1108,717.578878,2021-12-11 7:10
2766,1,13,1639206600,0,1107,717.8288607,2021-12-11 7:10
2767,1,14,1639206600,0,1107,718.0788434,2021-12-11 7:10
2768,1,15,1639206600,0,1107,718.328826,2021-12-11 7:10
2769,1,16,1639206600,0,1108,718.5788087,2021-12-11 7:10
2770,1,17,1639206600,0,1108,718.8287913,2021-12-11 7:10
2771,1,18,1639206600,0,1107,719.078774,2021-12-11 7:10
2772,1,19,1639206600,0,1107,719.3287567,2021-12-11 7:10
2773,1,20,1639206600,0,1108,719.5787393,2021-12-11 7:10
2774,1,21,1639206600,0,1108,719.828722,2021-12-11 7:10
2775,1,22,1639206600,0,1108,720.0787047,2021-12-11 7:10
2776,1,23,1639206600,0,1108,720.3286873,2021-12-11 7:10
2777,1,24,1639206600,0,1107,720.57867,2021-12-11 7:10
2778,1,25,1639206600,0,1108,720.8286527,2021-12-11 7:10
2779,1,26,1639206600,0,1107,721.0786353,2021-12-11 7:10
2780,1,27,1639206600,0,1107,721.328618,2021-12-11 7:10
2781,1,28,1639206600,0,1107,721.5786007,2021-12-11 7:10
2782,1,1,1639206900,0,1107,721.8285833,2021-12-11 7:15
2783,1,2,1639206900,0,1107,722.078566,2021-12-11 7:15
2784,1,3,1639206900,0,1107,722.3285486,2021-12-11 7:15
2785,1,4,1639206900,0,1108,722.5785313,2021-12-11 7:15
2786,1,5,1639206900,0,1107,722.828514,2021-12-11 7:15
2787,1,6,1639206900,0,1107,723.0784966,2021-12-11 7:15
2788,1,7,1639206900,0,1107,723.3284793,2021-12-11 7:15
2789,1,8,1639206900,0,1107,723.578462,2021-12-11 7:15
2790,1,9,1639206900,0,1107,723.8284446,2021-12-11 7:15
2791,1,10,1639206900,0,1108,724.0784273,2021-12-11 7:15
2792,1,11,1639206900,0,1107,724.32841,2021-12-11 7:15
2793,1,12,1639206900,0,1108,724.5783926,2021-12-11 7:15
2794,1,13,1639206900,0,1107,724.8283753,2021-12-11 7:15
2795,1,14,1639206900,0,1108,725.078358,2021-12-11 7:15
2796,1,15,1639206900,0,1107,725.3283406,2021-12-11 7:15
2797,1,16,1639206900,0,1108,725.5783233,2021-12-11 7:15
2798,1,17,1639206900,0,1108,725.8283059,2021-12-11 7:15
2799,1,18,1639206900,0,1107,726.0782886,2021-12-11 7:15
2800,1,19,1639206900,0,1107,726.3282713,2021-12-11 7:15
2801,1,20,1639206900,0,1107,726.5782539,2021-12-11 7:15
2802,1,21,1639206900,0,1108,726.8282366,2021-12-11 7:15
2803,1,22,1639206900,0,1107,727.0782193,2021-12-11 7:15
2804,1,23,1639206900,0,1107,727.3282019,2021-12-11 7:15
2805,1,24,1639206900,0,1107,727.5781846,2021-12-11 7:15
2806,1,25,1639206900,0,1108,727.8281673,2021-12-11 7:15
2807,1,26,1639206900,0,1107,728.0781499,2021-12-11 7:15
2808,1,27,1639206900,0,1107,728.3281326,2021-12-11 7:15
2809,1,28,1639206900,0,1107,728.5781152,2021-12-11 7:15
2810,1,1,1639207200,0,1107,728.8280979,2021-12-11 7:20
2811,1,2,1639207200,0,1107,729.0780806,2021-12-11 7:20
2812,1,3,1639207200,0,1107,729.3280632,2021-12-11 7:20
2813,1,4,1639207200,0,1108,729.5780459,2021-12-11 7:20
2814,1,5,1639207200,0,1107,729.8280286,2021-12-11 7:20
2815,1,6,1639207200,0,1107,730.0780112,2021-12-11 7:20
2816,1,7,1639207200,0,1107,730.3279939,2021-12-11 7:20
2817,1,8,1639207200,0,1107,730.5779766,2021-12-11 7:20
2818,1,9,1639207200,0,1107,730.8279592,2021-12-11 7:20
2819,1,10,1639207200,0,1108,731.0779419,2021-12-11 7:20
2820,1,11,1639207200,0,1107,731.3279246,2021-12-11 7:20
2821,1,12,1639207200,0,1108,731.5779072,2021-12-11 7:20
2822,1,13,1639207200,0,1107,731.8278899,2021-12-11 7:20
2823,1,14,1639207200,0,1107,732.0778725,2021-12-11 7:20
2824,1,15,1639207200,0,1107,732.3278552,2021-12-11 7:20
2825,1,16,1639207200,0,1108,732.5778379,2021-12-11 7:20
2826,1,17,1639207200,0,1108,732.8278205,2021-12-11 7:20
2827,1,18,1639207200,0,1107,733.0778032,2021-12-11 7:20
2828,1,19,1639207200,0,1107,733.3277859,2021-12-11 7:20
2829,1,20,1639207200,0,1108,733.5777685,2021-12-11 7:20
2830,1,21,1639207200,0,1107,733.8277512,2021-12-11 7:20
2831,1,22,1639207200,0,1107,734.0777339,2021-12-11 7:20
2832,1,23,1639207200,0,1107,734.3277165,2021-12-11 7:20
2833,1,24,1639207200,0,1107,734.5776992,2021-12-11 7:20
2834,1,25,1639207200,0,1108,734.8276819,2021-12-11 7:20
2835,1,26,1639207200,0,1106,735.0776645,2021-12-11 7:20
2836,1,27,1639207200,0,1107,735.3276472,2021-12-11 7:20
2837,1,28,1639207200,0,1107,735.5776298,2021-12-11 7:20
2838,1,1,1639207500,0,1107,735.8276125,2021-12-11 7:25
2839,1,2,1639207500,0,1107,736.0775952,2021-12-11 7:25
